크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2020년 5월 27일,본오동,교촌치킨-사동2호점,me**님,2020년 5월 27일,교촌허니콤보/1,허니콤보는 아니다닭이항상작...,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 26일,본오동,교촌치킨-사동2호점,ix**님,2020년 5월 26일,교촌반반콤보/1,치킨은 교촌이죠~~ 다음에 또 주문할게용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 26일,본오동,교촌치킨-사동2호점,pi**님,2020년 5월 26일,교촌허니콤보/1,배달도 적당하고 바삭하니 달콤하면서 맛있어요 😭,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fb93c317a9810d8303db1d9e071a9d05_tn.jpg
2020년 5월 26일,본오동,교촌치킨-사동2호점,ca**님,2020년 5월 26일,교촌허니콤보/1,잘먹었습니다~😍 치킨은 살 안쪄요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/70212927fbff92ea1a805aeb11477f74_tn.jpg
2020년 5월 25일,본오동,교촌치킨-사동2호점,tm**님,2020년 5월 25일,"교촌레드오리지날/1(세트 선택(선택안함)),교촌허니오리지날/1(세트 선택(선택안함))",오늘은 시간도 빠르고 바삭하게 잘 도착했어요,4,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/511085a118cb62768da39a854baf6dd2_tn.jpg
2020년 5월 25일,본오동,교촌치킨-사동2호점,   손님,2020년 5월 25일,교촌반반콤보/1,맛이 없어졌어요ㅠㅠ,2,2,2,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 24일,본오동,교촌치킨-사동2호점,   손님,2020년 5월 24일,교촌콤보/1(세트 선택(교촌궁중닭갈비볶음밥（간장맛）)),맛있어요 언제나 교촌은 실망하지않네요 최고,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 24일,본오동,교촌치킨-사동2호점,na**님,2020년 5월 24일,교촌반반콤보/1,맛있에요~~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f90de2df1b7b3d770b1b0b6aa42e94b2_tn.jpg
2020년 5월 23일,본오동,교촌치킨-사동2호점,jj**님,2020년 5월 23일,교촌신화오리지날/1,배달너무늦어요..맛은머. .그럭저럭,3,3,2,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 23일,본오동,교촌치킨-사동2호점,mc**님,2020년 5월 23일,교촌레허반반순살/1,79분만에 잘 받았구요~양념은 많이 아끼셨네요 맛은있어요~~,4,5,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b42ed59ff7d24d4218617c0c9a802312_tn.jpg
2020년 5월 23일,본오동,교촌치킨-사동2호점,do**님,2020년 5월 23일,교촌반반콤보/1(세트 선택(선택안함)),맛있게 잘 먹었습니다 ~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a9bf256a319e0cf5363deb30523f1a06_tn.jpg
2020년 5월 22일,본오동,교촌치킨-사동2호점,dw**님,2020년 5월 22일,교촌레허반반순살/1,오래 기다렸지만 맛있어서 보람있네요ㅡ^^,5,3,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9b6f810df6ece8c6d084226c01bf507d_tn.jpg
2020년 5월 20일,본오동,교촌치킨-사동2호점,je**님,2020년 5월 20일,교촌레드콤보/1(세트 선택(교촌고르곤치즈볼)),닭상태는 매번 다르네요ㅠㅠ 아님 튀기시는 분의 차이인가,3,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/019b6627e0a4c07df3c714faa19110ca_tn.jpg
2020년 5월 20일,본오동,교촌치킨-사동2호점,sk**님,2020년 5월 20일,교촌레드오리지날/1,처음 시켰는데 맛있네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 20일,본오동,교촌치킨-사동2호점,jo**님,2020년 5월 20일,교촌반반콤보/1,깔끔하니 맛나게 도착함~~^^,3,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 19일,본오동,교촌치킨-사동2호점,dy**님,2020년 5월 19일,교촌반반오리지날/1(세트 선택(선택안함)),왔다갔다 하는건 알지만 심했습니다...전날 남은치킨 냉장보관했다가 한번 더튀긴거같이 딱딱해서 먹다못해 버렸어요ㅠ 근처 3개 교촌지점중 가장 괜찮다고 생각했는데 이제 안시킬듯합니다.,1,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 19일,본오동,교촌치킨-사동2호점,   손님,2020년 5월 19일,교촌콤보/1,오랜만에 맛있게 먹었네요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 17일,본오동,교촌치킨-사동2호점,gk**님,2020년 5월 17일,"교촌레드콤보/1(세트 선택(교촌닭갈비볶음밥（매운맛）)),교촌크림치즈소스/1",교촌은 레콤먹을라고 시키는거쥬,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 17일,본오동,교촌치킨-사동2호점,dm**님,2020년 5월 17일,교촌레허반반순살/1,비오는데 고생하셧습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 16일,본오동,교촌치킨-사동2호점,60**님,2020년 5월 16일,교촌오리지날/1,잘못시켰어요..오랫만에 남편몰래 시켰는데허니시켜야하는데 오리지널 시켜서최악의 만찬이..되었어요뻑뻑살ㅠ너무 심하고  안쪽까지 맛이 안베어서맛 하나도 없구..하.ㅡㅡ 잘못누른 내가 잘못이지만교촌에서 이렇게 맛없을수 있는지..의문이 들었어요..,2,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 15일,본오동,교촌치킨-사동2호점,ha**님,2020년 5월 15일,"교촌반반오리지날/1,교촌허니머스타드소스/1,교촌크림치즈소스/1",맛있었어요  잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 15일,본오동,교촌치킨-사동2호점,tm**님,2020년 5월 15일,"교촌오리지날/1,교촌허니오리지날/1",냠냠 마이떠용 오늘도 맛있게 잘 먹었슴다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fefa08d52c2641e62e1cfc954bd2908d_tn.jpg
2020년 5월 14일,본오동,교촌치킨-사동2호점,je**님,2020년 5월 14일,"교촌허니콤보/1,레드디핑소스/1",맛있게 먹었어요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6846c78c6f0328e520e0c2bcfb04a0ba_tn.jpg
2020년 5월 14일,본오동,교촌치킨-사동2호점,vi**님,2020년 5월 14일,교촌오리지날/1,교촌 넘 좋아하는데 여긴 눅눅하지않고 바삭하고 맛잇어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 12일,본오동,교촌치킨-사동2호점,sh**님,2020년 5월 12일,"교촌레드오리지날/1(세트 선택(교촌웨지감자（세트）)),레드디핑소스/1",베리나이스매운맛 짱짜자장,3,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 11일,본오동,교촌치킨-사동2호점,na**님,2020년 5월 11일,교촌반반콤보/1,맛있어요~~~또 시킬게용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 10일,본오동,교촌치킨-사동2호점,go**님,2020년 5월 10일,교촌신화오리지날/1(세트 선택(선택안함)),신화보단 매운맛 치킨이 맛있네요 개인차이는 있겠습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 10일,본오동,교촌치킨-사동2호점,tm**님,2020년 5월 10일,"교촌오리지날/1(세트 선택(선택안함)),교촌허니오리지날/1",냠냠 맛있어용 오랜만에 먹으니까 더 맛있음!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/87e7462ca339c5c148d3cb1c2d8c8bfb_tn.jpg
2020년 5월 9일,본오동,교촌치킨-사동2호점,ka**님,2020년 5월 9일,"교촌콤보/1(세트 선택(교촌웨지감자（세트）,교촌허니순살[S]))",치킨도 빠삭하고 맛있어요~~!비오는데 배달도 나쁘지않았고 좋았습니다,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 9일,본오동,교촌치킨-사동2호점,dm**님,2020년 5월 9일,교촌반반콤보/1(세트 선택(교촌에그마니샐러드)),ㅎㅎ배달도적당하고맛있어요ㅋ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/87f126ceb29573ef0a41bb796144f549_tn.jpg
2020년 5월 8일,본오동,교촌치킨-사동2호점,   손님,2020년 5월 8일,교촌허니콤보/1,맛은 있었지만 튀김옷 시강이네요..,2,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/028f19a5155f3f773542d80318efe687_tn.jpg
2020년 5월 7일,본오동,교촌치킨-사동2호점,ix**님,2020년 5월 7일,"교촌레드콤보/1(세트 선택(교촌고르곤치즈볼,교촌에그마니샐러드))",정말 맛있게 잘먹었습니다 교촌치킨 사랑해요~~^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 5일,본오동,교촌치킨-사동2호점,qu**님,2020년 5월 5일,교촌레드콤보/1,비오는날 치맥한잔 ㅋㅋ항상 맛있어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 4일,본오동,교촌치킨-사동2호점,wl**님,2020년 5월 4일,교촌허니콤보/1,교촌오랜만에 먹어요ㅎ근데 왤케 양이 많아졌죠ㅋㅋㅋ내느낌인가?아무튼 대만족ㅋ짜다는사람이 많아서 양념을 좀 덜발라주신듯 한데 다음엔 많이발라달라고 요청할게요ㅎ진짜맛있어요ㅎ교촌최고!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 4일,본오동,교촌치킨-사동2호점,as**님,2020년 5월 4일,교촌허니콤보/1(세트 선택(선택안함)),양도 많고 맛잇어요^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 4일,본오동,교촌치킨-사동2호점,ek**님,2020년 5월 4일,"교촌반반콤보/1(세트 선택(교촌웨지감자（세트）)),교촌크림치즈소스/1",진짜 젤루 맛이써염,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 3일,본오동,교촌치킨-사동2호점,an**님,2020년 5월 3일,교촌레드콤보/1,잘받았습니다 잘먹을게요,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 2일,본오동,교촌치킨-사동2호점,ix**님,2020년 5월 2일,교촌레드콤보/1,치킨은 교촌이죠~~ 쵝오 !! 넘 맛있어용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 5월 2일,본오동,교촌치킨-사동2호점,81**님,2020년 5월 2일,교촌반반콤보/1,맛있고 좋습니다 배달 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8746aa6155e93dc584b71d69d3777504_tn.jpg
2020년 4월 29일,본오동,교촌치킨-사동2호점,zz**님,2020년 4월 29일,교촌반반콤보/1(세트 선택(선택안함)),기대 많이 했었는데 조금 아쉬움,4,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2f685265e004c5810eee24193881017e_tn.jpg
2020년 4월 28일,본오동,교촌치킨-사동2호점,kb**님,2020년 4월 28일,교촌신화오리지날/1,아주 매우 매우만족합니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 27일,본오동,교촌치킨-사동2호점,pr**님,2020년 4월 27일,교촌허니콤보/1,안산에서 제일 맛있는 교촌,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 26일,본오동,교촌치킨-사동2호점,dm**님,2020년 4월 26일,교촌신화순살/1,맛은있는데..튀김이두꺼웠어요배달분은 비대면아닌가바요 육퇴후 기다리는건데ㅜㅜ문을두두리더라고요글지마요 ㅜㅜ,5,5,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b0ec440b705b41e8f86118b7016177ae_tn.jpg
2020년 4월 26일,본오동,교촌치킨-사동2호점,cs**님,2020년 4월 26일,교촌레드콤보/1,맛은있는데  먹다보니  짜서  남겼음,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e0fd1943431d97c0282b0b7d7c974e70_tn.jpg
2020년 4월 24일,본오동,교촌치킨-사동2호점,bo**님,2020년 4월 24일,"교촌레드윙/1,레드디핑소스/1,교촌무우/1",오랜만에시켰는데 역쉬맛있어용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 24일,본오동,교촌치킨-사동2호점,31**님,2020년 4월 24일,교촌허니콤보/1(세트 선택(교촌샐러드（세트）)),허니콤보 달콤짭짤~배달도빠르고따뜻하고 바삭하고맛있어요^.^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bb57e87fc3765770edc55170345949ef_tn.jpg
2020년 4월 24일,본오동,교촌치킨-사동2호점,tj**님,2020년 4월 24일,교촌허니콤보/1,늘 아이가 맛있게 잘 먹고있습니다..감사합니다~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2af1f80f8770cbf7f0cbd2a0024b43fd_tn.jpg
2020년 4월 24일,본오동,교촌치킨-사동2호점,tj**님,2020년 4월 24일,"교촌허니콤보/1,레드디핑소스/1",맛있게 잘 먹었습니다..,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cde2849be0b56f23330fe8494363edd1_tn.jpg
2020년 4월 24일,본오동,교촌치킨-사동2호점,su**님,2020년 4월 24일,"교촌레드콤보/1(세트 선택(교촌웨지감자（세트）,교촌순살[S]（간장）)),교촌무우/1",맛있어요 자주먹어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/330c2b80bf5997109ef210526d6fdf9a_tn.jpg
2020년 4월 23일,본오동,교촌치킨-사동2호점,yj**님,2020년 4월 23일,교촌신화오리지날/1(세트 선택(선택안함)),교촌은 이집만 이용해왔는데오늘 이런 치킨은 처음 먹어봅니다.;;;;닭고기 가장자리쪽이 말라서 육포먹는 느낌으로.ㅜㅜ신화치킨 광고보고 잔뜩 기대하고 시켰는데.이건 뭐 왜 돈주고 지금 이런 치킨을 먹고있지?하는 자괴감..한동안 교촌치킨은 안먹을것 같아요.좋은 후기도 많지만 이런 후기도 있어야 더 신경을 쓰실것 같아 솔직하게 올립니다.,1,2,2,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/805da3025fefa5667c6e256bc97777eb_tn.jpg
2020년 4월 22일,본오동,교촌치킨-사동2호점,pr**님,2020년 4월 22일,교촌허니콤보/1,여기 배달빠르고 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 22일,본오동,교촌치킨-사동2호점,ki**님,2020년 4월 22일,교촌허니콤보/1,배달이 조금 느리긴 했지만 ! 맛있게 잘 먹었습니다 !,5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 22일,본오동,교촌치킨-사동2호점,je**님,2020년 4월 22일,교촌레드콤보/1,오늘 따라 더더더더더 맛있네용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/71616425a806325e6868d5b716216131_tn.jpg
2020년 4월 21일,본오동,교촌치킨-사동2호점,81**님,2020년 4월 21일,교촌반반윙/1(세트 선택(선택안함)),교촌치킨맛있어요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/481d17649b990583f95a5f2a4d386e59_tn.jpg
2020년 4월 20일,본오동,교촌치킨-사동2호점,sh**님,2020년 4월 20일,"교촌레드오리지날/1(세트 선택(교촌웨지감자（세트）)),레드디핑소스/1",최고고고고!!!!!!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 20일,본오동,교촌치킨-사동2호점,mi**님,2020년 4월 20일,교촌레드순살[R]/1,정말 맛있어요....,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2004c611e79faded4411105f124a7ad7_tn.jpg
2020년 4월 19일,본오동,교촌치킨-사동2호점,sy**님,2020년 4월 19일,교촌신화오리지날/1(세트 선택(교촌웨지감자（세트）)),배달이 넘 늦었네요 1시간30분만에왔네요 배달이 많이밀렸었나바요 음식은 따뜻하네요 첨먹어보는 교촌신화 갠찬내요,5,4,1,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f52e8b58435347cb76aff7936810d071_tn.jpg
2020년 4월 19일,본오동,교촌치킨-사동2호점,   손님,2020년 4월 19일,교촌반반콤보/1,교촌치킨은 항상 달달하고 좋네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5b674fd34f8aa2c4d5a91d712d16a344_tn.jpg
2020년 4월 19일,본오동,교촌치킨-사동2호점,um**님,2020년 4월 19일,교촌허니콤보/1,바삭한 맛으로 먹어야 하는데 오늘은 눅눅..실망,3,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6f680f90fdd3c26f6b138e31b59e6ef1_tn.jpg
2020년 4월 18일,본오동,교촌치킨-사동2호점,ja**님,2020년 4월 18일,교촌허니콤보/1,허니콤보는 엽떡이랑ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/422cd115d97aa06923670d0d7d7eec4f_tn.jpg
2020년 4월 18일,본오동,교촌치킨-사동2호점,cd**님,2020년 4월 18일,교촌신화오리지날/1,향은 약간 가쓰오뷰세 냄새가 나용~저는 매운걸잘먹어서 맵다는 생각은 안들었지만 낫잇어요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1fa9cda521f9fec9b2033aaf7f2abd42_tn.jpg
2020년 4월 17일,본오동,교촌치킨-사동2호점,ki**님,2020년 4월 17일,교촌신화순살/1(세트 선택(교촌에그마니샐러드)),불냄새나고 맛있었어요 에그샐러드는 그냥저냥ㅠㅠ다음에 치킨은 또 먹을꺼같아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/406841ec3ca1454af635df3428d7b108_tn.jpg
2020년 4월 17일,본오동,교촌치킨-사동2호점,ml**님,2020년 4월 17일,교촌레허반반순살/1(세트 선택(선택안함)),교촌치킨의 맵단 조화의 끝~~ㅋ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 17일,본오동,교촌치킨-사동2호점,mi**님,2020년 4월 17일,교촌신화오리지날/1,맛있었어요!!!^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c9919ab09cf047f9f0740d625fbc6eca_tn.jpg
2020년 4월 15일,본오동,교촌치킨-사동2호점,sy**님,2020년 4월 15일,교촌신화순살/1,불맛에 화끈한 매운맛~맛있어요♡♡,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6f5fba2fc494be3672c8e671a216147f_tn.jpg
2020년 4월 15일,본오동,교촌치킨-사동2호점,yo**님,2020년 4월 15일,교촌레허반반순살/1,양이 너무적네요.,3,1,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 14일,본오동,교촌치킨-사동2호점,yo**님,2020년 4월 14일,교촌허니콤보/1,맛있어요!!!!!!!!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 14일,본오동,교촌치킨-사동2호점,so**님,2020년 4월 14일,교촌허니콤보/1(세트 선택(선택안함)),항상 맛나게 먹고 있습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 13일,본오동,교촌치킨-사동2호점,gh**님,2020년 4월 13일,교촌레드콤보/1,교촌의 레드는 진리입니다♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/13b27f04096a0415200f8f86c6c82ae0_tn.jpg
2020년 4월 13일,본오동,교촌치킨-사동2호점,sy**님,2020년 4월 13일,교촌신화순살/1,신화 오리지널 먹어보고 맛있어서 순살로 주문했는데 더 맛있네요~~,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/18101e45ab5e9fae72c9b820ca3eee7c_tn.jpg
2020년 4월 13일,본오동,교촌치킨-사동2호점,dm**님,2020년 4월 13일,교촌허니콤보/1(세트 선택(선택안함)),항상맛있어요  마니파세요,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 13일,본오동,교촌치킨-사동2호점,ho**님,2020년 4월 13일,교촌레드콤보/1,양이 적긴 하지만 맛있어요 레드콤보☺️,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dfa8884b9f04b0c9ba0c216e09e0d674_tn.jpg
2020년 4월 13일,본오동,교촌치킨-사동2호점,ly**님,2020년 4월 13일,"교촌허니오리지날/1,레드디핑소스/1",배달빨랐어요 양많아요,3,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/4694dca19a56e9ad263c0d8772cee7f7_tn.jpg
2020년 4월 12일,본오동,교촌치킨-사동2호점,sy**님,2020년 4월 12일,교촌신화오리지날/1,불맛과 매콤한맛이 조화가 잘되어 맛있어요~♡,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/10ec23f4594a9c3bd9bb930128e0c022_tn.jpg
2020년 4월 12일,본오동,교촌치킨-사동2호점,mm**님,2020년 4월 12일,교촌허니콤보/1,맛나게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 10일,본오동,교촌치킨-사동2호점,gh**님,2020년 4월 10일,교촌허니콤보/1(세트 선택(선택안함)),먹을수록 기막혀요 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a0cf65c905b32a6b8efeebfec14c87d5_tn.jpg
2020년 4월 7일,본오동,교촌치킨-사동2호점,ji**님,2020년 4월 7일,교촌반반콤보/1(세트 선택(선택안함)),간장양념을 좀더 많이발라줬음 좋겠어요~~,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cb4432659f9e2c5446444c9ffcf901a5_tn.jpg
2020년 4월 6일,본오동,교촌치킨-사동2호점,to**님,2020년 4월 6일,교촌레드콤보/1,레드콤보 너무 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 5일,본오동,교촌치킨-사동2호점,ba**님,2020년 4월 5일,교촌반반콤보/1,맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 3일,본오동,교촌치킨-사동2호점,ky**님,2020년 4월 3일,교촌허니순살[R]/1,맛있어서   재주문....,5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 3일,본오동,교촌치킨-사동2호점,ky**님,2020년 4월 3일,교촌허니순살[R]/1,정말  맛있어요,5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 4월 1일,본오동,교촌치킨-사동2호점,ca**님,2020년 4월 1일,교촌반반콤보/1,맛있어요 맛있어요 맛있어요 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/72f1d7e0e581b58bb99d6e751f735fd1_tn.jpg
2020년 4월 1일,본오동,교촌치킨-사동2호점,ly**님,2020년 4월 1일,"교촌반반오리지날/1,교촌허니머스타드소스/1",맛있어요👍~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5354045b8169ec49d2cf38a87e3dc242_tn.jpg
2020년 3월 28일,본오동,교촌치킨-사동2호점,lo**님,2020년 3월 28일,교촌허니콤보/1,배달은 거의한시간걸렷어요ㅠ 오랜만에 먹으니 맛있어요 그러나 다먹을때쯤 느끼함이 ㅜㅋ그래더맛느게묵음,5,5,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7c5ed399590e410a19f8b6bb65a7e6bf_tn.jpg
2020년 3월 28일,본오동,교촌치킨-사동2호점,hi**님,2020년 3월 28일,교촌허니콤보/1(세트 선택(선택안함)),마시쪙이이이이이이잉,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 3월 27일,본오동,교촌치킨-사동2호점,dd**님,2020년 3월 27일,교촌반반오리지날/1(세트 선택(선택안함)),배달시간80분이 지낫는데 오지도 않고 완전별루,1,1,1,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 3월 27일,본오동,교촌치킨-사동2호점,mc**님,2020년 3월 27일,교촌반반콤보/1,맛잇게 잘먹었습니당ㅋ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9bfe4a36ef341bff4d178a874432bf10_tn.jpg
2020년 3월 25일,본오동,교촌치킨-사동2호점,   손님,2020년 3월 25일,교촌콤보/1,맛있 게 잘  먹었습니다 게,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 3월 25일,본오동,교촌치킨-사동2호점,jx**님,2020년 3월 25일,교촌레드오리지날/1,마시써요 또먹고시퍼요 교초온 최고오,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/18b31ae7fc43dba4e4eadcba076938d0_tn.jpg
2020년 3월 24일,본오동,교촌치킨-사동2호점,aa**님,2020년 3월 24일,교촌레드콤보/1,교촌 올만에  먹었는데  ㅋㅋ역시 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9b0ed4146690842ab854a33c59168ad4_tn.jpg
2020년 3월 24일,본오동,교촌치킨-사동2호점,sh**님,2020년 3월 24일,교촌오리지날/1,아정말 너무 많이 많이 좋아요 아정말 너무 많이 많이 좋아요 아정말 너무 많이 많이 좋아요 맛이 조금 짰습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c7ba09f9912167454755afad6995ec9d_tn.jpg
2020년 3월 24일,본오동,교촌치킨-사동2호점,kf**님,2020년 3월 24일,"교촌레허반반순살/1(세트 선택(교촌허니순살[S],교촌순살[S]（간장）)),교촌살살치킨/1",잘 먹었습니다.소스는 조금만 더 진해도 좋을 것 같습니다. ^^번창하세요 !!,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/782b897fcc5b75af6af82fb274c7b0b7_tn.jpg
2020년 3월 23일,본오동,교촌치킨-사동2호점,qk**님,2020년 3월 23일,교촌허니콤보/1,역시 허니콤보는 맛있어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ee76fb482d7984467d97053805f97dd3_tn.jpg
2020년 3월 21일,본오동,교촌치킨-사동2호점,   손님,2020년 3월 21일,"교촌레허반반순살/1(세트 선택(선택안함)),교촌무우/2",맛은 인정펩시는 no인정,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0fe9d87b52ac6ebf91eb8e0decdb1f19_tn.jpg
2020년 3월 20일,본오동,교촌치킨-사동2호점,ib**님,2020년 3월 20일,교촌허니콤보/1,허니콤보는 늘 옳습니다. ^^,5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 3월 19일,본오동,교촌치킨-사동2호점,11**님,2020년 3월 19일,교촌허니콤보/1(세트 선택(선택안함)),배달만 좀 빠르면 좋겠어용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 3월 19일,본오동,교촌치킨-사동2호점,ll**님,2020년 3월 19일,교촌레허반반순살/1(세트 선택(선택안함)),"ㅡ맛있는데, 양이 너무 적어요.....",5,1,3,----사장님 답글이 없어요 ----,이미지는 없어요
2020년 3월 19일,본오동,교촌치킨-사동2호점,ha**님,2020년 3월 19일,"교촌허니콤보/1(세트 선택(선택안함)),교촌크림치즈소스/1",교촌은 짱이지☆☆☆☆☆☆,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
